track.id,track.name,track.popularity,track.album.album_type,track.duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.album.release_date,tag
5ueyLj6e6oVaTY0KQ6yLaA,All Shook Up,61,compilation,117080,0.624,0.468,-12.162,0.132,0.881,6.35e-6,0.144,0.952,74.139,1958-03-21,1950s
3aEJMh1cXKEjgh52claxQp,I've Got You Under My Skin - Remastered 1998,68,album,223760,0.585,0.247,-12.612,0.04,0.452,8.85e-6,0.107,0.591,127.15,1956-03,1950s
2vSxjnyrWrtxyfzO47EX6q,Smoke Gets In Your Eyes,64,album,160933,0.203,0.295,-11.155,0.0323,0.92,2.05e-6,0.173,0.285,171.222,1959-01-01,1950s
5yQ9iMZXGcr5rlO4hoLsP4,"What'd I Say, Pt. 1 & 2",61,album,307053,0.54,0.681,-5.44,0.0508,0.808,0,0.162,0.794,88.385,1959,1950s
3HuJDcOWx0gE9Yng2uWY7K,Dream A Little Dream Of Me,66,album,196840,0.461,0.185,-18.087,0.0502,0.604,0,0.121,0.405,95.509,1968-01-01,1950s
50RwvvEKX5Q7AZt8FTAwIF,That'll Be The Day,61,album,150133,0.536,0.637,-7.774,0.0343,0.467,0,0.0838,0.798,115.24,1958-06-01,1950s
01u6AEzGbGbQyYVdxajxqk,Don't Be Cruel,57,compilation,122893,0.697,0.55,-11.496,0.179,0.856,3.44e-5,0.0907,0.844,84.802,1958-03-21,1950s
2QfiRTz5Yc8DdShCxG1tB2,Johnny B. Goode,75,album,161560,0.534,0.803,-9.129,0.0743,0.741,6.07e-5,0.307,0.969,167.983,1959-07-01,1950s
7caj6X6NMX3tlhWnu1du6V,We Belong Together,69,album,116626,0.684,0.247,-13.71,0.0281,0.872,1.66e-4,0.113,0.768,106.522,1959,1950s
64VP3skE86iTvdOlbzuIcO,Great Balls Of Fire,69,album,111535,0.533,0.729,-7.227,0.0714,0.563,0,0.159,0.884,78.67,1961-12-01,1950s
3KzgdYUlqV6TOG7JCmx2Wg,Beyond the Sea,68,album,172480,0.521,0.516,-7.456,0.0369,0.723,0,0.257,0.569,136.483,1959,1950s
4fHDlIntTsRGSyTg5UYZYC,Banana Boat (Day-O),67,album,183133,0.797,0.105,-16.881,0.0969,0.885,1.16e-4,0.108,0.419,122.545,1956,1950s
4gphxUgq0JSFv2BCLhNDiE,Jailhouse Rock,67,compilation,146480,0.647,0.582,-9.538,0.0755,0.41,1.93e-6,0.0715,0.915,167.396,1958-03-21,1950s
648TTtYB0bH0P8Hfy0FmkL,Unforgettable,67,album,191973,0.349,0.182,-13.507,0.031,0.92,0.0152,0.143,0.178,136.094,1954-01-01,1950s
33jt3kYWjQzqn3xyYQ5ZEh,Cheek To Cheek,66,album,354533,0.663,0.264,-14.571,0.0914,0.706,0,0.1,0.657,122.482,1997-05-20,1950s
7dblNGnRXEBrVJunazs2U5,All I Have to Do Is Dream,66,compilation,143333,0.534,0.462,-8.172,0.0266,0.839,0,0.129,0.534,96.195,1964-08-01,1950s
4hHbeIIKO5Y5uLyIEbY9Gn,Come Fly With Me - Remastered 1998,66,album,199093,0.574,0.338,-11.376,0.042,0.845,0,0.165,0.493,67.008,1958,1950s
2xar08Fq5xra2KKZs5Bw9j,I've Got a Woman,66,album,171466,0.556,0.61,-4.729,0.213,0.833,2.22e-6,0.258,0.665,199.373,1957-01-01,1950s
0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily,65,album,201440,0.532,0.0657,-19.136,0.0406,0.94,0.00488,0.0946,0.292,128.607,1956,1950s
0S8ibKBl3tjRmYbZhGHNhG,Only You (And You Alone),65,compilation,156560,0.419,0.331,-10.497,0.0293,0.932,0,0.102,0.322,80.647,1986-01-01,1950s
47gmoUrZV3w20JAnQOZMcO,Blue Suede Shoes,65,album,119200,0.557,0.66,-7.706,0.056,0.654,1.66e-6,0.138,0.962,95.252,1956-03-23,1950s
2aEeghgUcnu75tzcolFMfs,La Bamba - Single Version,65,album,126960,0.516,0.809,-6.419,0.0545,0.787,3.31e-4,0.303,0.939,75.099,1959,1950s
66iKqUazBbTlAEjcZrpDkD,What A Diff'rence A Day Made,64,album,151866,0.387,0.117,-17.803,0.0299,0.925,1.71e-4,0.109,0.166,93.575,1959-02-19,1950s
1oDCK7PW72XEZ1pE5rh87A,Smile,64,album,173266,0.226,0.136,-19.203,0.0327,0.862,8.07e-6,0.302,0.263,79.37,1991-01-01,1950s
2WaYW84yWij5NSCpgSeU2R,You Make Me Feel So Young - Remastered 1998,64,album,177400,0.577,0.306,-11.559,0.0427,0.383,0,0.18,0.568,125.166,1956-03,1950s
64Ny7djQ6rNJspquof2KoX,Hound Dog,64,compilation,136026,0.494,0.756,-8.492,0.0499,0.733,0.00505,0.76,0.949,86.895,1958-03-21,1950s
1pZn8AX1WulW8IO338hE5D,Blue Moon,64,album,207826,0.639,0.269,-11.435,0.0698,0.982,0.12,0.141,0.539,124.866,1956-01-01,1950s
1uRKT2LRANv4baowBWHfDS,(We're Gonna) Rock Around The Clock,64,album,129893,0.811,0.859,-6.317,0.168,0.205,3.73e-6,0.0761,0.784,90.686,1955-12-19,1950s
39lnzOIUCSNaQmgBHoz7rt,Everyday,64,album,129120,0.747,0.219,-12.562,0.0371,0.584,2.57e-5,0.107,0.498,135.562,1958,1950s
2iXcvnD3d1gfLBum0cE5Eg,Tutti Frutti,64,album,144226,0.555,0.658,-3.866,0.0541,0.793,0,0.118,0.937,184.835,1957-03,1950s
5OkKOkdVTKFrYi6GWXkMzR,Volare (Nel Blu Di Pinto Di Blu) - Remastered 1998,64,album,181626,0.612,0.144,-12.204,0.0352,0.88,0,0.203,0.343,128.629,1958,1950s
2gNjmvuQiEd2z9SqyYi8HH,Summertime,64,album,298133,0.172,0.0696,-21.295,0.0339,0.916,0.00199,0.137,0.103,167.974,1958-01-01,1950s
7eqNATKM78MkWP6aHGXHEV,Put Your Head on My Shoulder,63,album,155080,0.549,0.433,-8.526,0.0327,0.906,0.0108,0.0774,0.486,116.068,1966,1950s
3YdKJzcoMZMacISlpY4QoP,I Only Have Eyes for You,63,album,202773,0.552,0.313,-12.41,0.0296,0.916,0.0017,0.12,0.303,88.554,1959-08-11,1950s
507IFqPuG8mBQoKebfGG9t,Long Tall Sally (The Thing),63,album,127426,0.474,0.608,-5.139,0.0825,0.755,0,0.0928,0.888,184.694,1957-03,1950s
4l9hml2UCnxoNI3yCdL1BW,My Funny Valentine,63,album,141133,0.438,0.00756,-26.44,0.0382,0.941,0.00643,0.109,0.277,133.32,1956,1950s
3aPlQWU07jGgyHaBHVS5TS,Fever,62,album,199600,0.838,0.171,-12.614,0.0729,0.23,0,0.11,0.397,135.925,1959-05-04,1950s
5P11rW6aJErF37MTfRZS31,"Hallelujah, I Love Her So",62,album,155506,0.696,0.547,-5.954,0.169,0.792,0,0.155,0.623,73.203,1957-01-01,1950s
3oAWTk92mZBxKBOKf8mR5v,Summertime Blues,62,album,119360,0.714,0.886,-8.629,0.0554,0.116,0.184,0.18,0.954,156.351,1960-05-01,1950s
58PSYdY0GFg0LFb2PxYk4T,Mannish Boy,62,album,321133,0.598,0.735,-10.882,0.0973,0.44,2.15e-4,0.681,0.615,111.129,1977,1950s
4FlYcJnfkeBpowEHJ72Bmt,Rockin' Robin,61,album,160080,0.541,0.608,-13.083,0.106,0.298,0,0.234,0.938,171.992,1958-01-01,1950s
3E5ndyOfO6vFDEIE42HA8o,Mack the Knife,61,album,184333,0.549,0.529,-12.291,0.108,0.76,0,0.206,0.464,82.755,1959,1950s
2FkCjtQ1lYsf71s2FAS8hE,The Great Pretender,61,compilation,157360,0.425,0.401,-9.427,0.0315,0.943,3.44e-6,0.072,0.531,115.71,1986-01-01,1950s
79nJj5dMyTsUzKvN5jUXsJ,I Can't Stop Loving You,62,album,256120,0.31,0.279,-13.552,0.0308,0.815,0,0.318,0.377,79.397,2009-06-02,1950s
11fNLqDB47gMKj7BHhR2Qr,Wake up Little Susie,61,compilation,123520,0.709,0.62,-9.382,0.034,0.318,0,0.0426,0.936,93.723,1964-08-01,1950s
0QGwOFQChzflLAmPq5NwKo,A Teenager In Love,61,album,158253,0.555,0.377,-9.123,0.0295,0.671,0,0.128,0.619,78.986,1959-01-01,1950s
4I4aQGNJ2HufloNtB65nxR,That's Amore,60,album,190400,0.471,0.146,-13.6,0.0309,0.782,0,0.0888,0.595,78.554,1954,1950s
1V4NaFlrUCK49MXcdOcVeS,They Can't Take That Away From Me,60,album,280000,0.563,0.136,-17.402,0.0683,0.87,0,0.106,0.368,104.928,1997-05-20,1950s
06PdA0DLgF4BfAeUNZAbFG,Blueberry Hill,60,album,147880,0.489,0.499,-9.702,0.0271,0.74,2.36e-4,0.156,0.829,133.341,1959-01-01,1950s
0ZvgXNstN4o2ZXPomtBYVp,"Good Golly, Miss Molly",60,album,129132,0.563,0.741,-11.947,0.0486,0.602,0.00251,0.325,0.967,164.15,1969-01-01,1950s
5ytPMYb6dkoli8sNSEsdmZ,Love Potion No. 9 - Remastered / Single Version,60,compilation,113200,0.738,0.451,-12.949,0.146,0.572,0,0.175,0.793,128.853,1991-08-10,1950s
3Lbxie6whOW4eMt4jtI32k,Yakety Yak - 2007 Remaster,60,compilation,116026,0.641,0.834,-7.831,0.242,0.626,5.34e-4,0.131,0.849,120.948,2007-12-07,1950s
4IYyGIbMS5ZkxDXGfPIrXr,Come Go With Me,59,compilation,162293,0.566,0.534,-9.416,0.0409,0.713,0,0.0883,0.582,129.69,1997-01-01,1950s
3YCbx1QqGrnxMsPEZLC1CT,Love Is Here To Stay - Remastered 1998,59,album,162840,0.547,0.208,-13.458,0.0334,0.676,0,0.1,0.424,108.999,1956-03,1950s
6C7aTTCUWRK7dD379yUT3W,Roll Over Beethoven,59,album,144600,0.715,0.797,-10.154,0.193,0.837,0,0.209,0.841,92.739,1959-07-01,1950s
3MpGQae6zAFd7Z1FdLV9fV,Twilight Time - Single Version,59,album,168293,0.455,0.361,-12.562,0.0473,0.747,0,0.238,0.285,115.854,1958-01-01,1950s
4gFlHAye7To29Fs4UszQUH,I Get Along Without You Very Well (Except Sometimes) - Vocal Version,59,album,179640,0.442,0.033,-23.063,0.041,0.922,1.71e-4,0.151,0.21,103.34,1956,1950s
34zhjduFdQFhkRUJ230h9T,April In Paris,59,album,185586,0.496,0.127,-14.211,0.0382,0.927,7.07e-5,0.132,0.211,74.746,1958-01-01,1950s
5zvOXJrzzUlvXwyuwZ0toZ,Oh! Carol,59,album,135466,0.728,0.734,-3.234,0.0318,0.63,3.56e-5,0.137,0.965,135.078,1959-06-12,1950s
4tmy6FB76bR5eLmx0zO1mn,Pennies From Heaven,59,album,141666,0.515,0.408,-11.96,0.194,0.452,0,0.0682,0.915,185.767,1957,1950s
0Rk9byjmZksAJX15onGns5,Teach Me Tonight,59,album,167493,0.558,0.231,-11.436,0.0812,0.805,0,0.142,0.403,73.103,1988-01-01,1950s
6oRHRkQigTzJ3KwpO3XOV6,Bye Bye Love,59,compilation,142906,0.547,0.523,-9.176,0.0572,0.724,0,0.103,0.89,169.598,1964-08-01,1950s
3h4udS0WeWbsur3yfjvnm4,Reet Petite,59,album,169240,0.664,0.66,-6.526,0.13,0.447,0,0.298,0.873,84.345,1958,1950s
6OsefWNJtsWqO7myze1HEX,Money (That's What I Want) - Single Version / Mono,58,album,158493,0.656,0.813,-7.324,0.033,0.349,0,0.114,0.96,132.313,2004-01-01,1950s
4LcrHUkRmXG3c0YD5VYutn,At The Hop,58,album,150866,0.407,0.826,-8.29,0.0495,0.693,1.57e-5,0.285,0.891,192.21,1983-01-01,1950s
11XR0tRT4g5ov4u8M92wbF,Earth Angel (Will You Be Mine),58,compilation,179426,0.524,0.177,-12.306,0.0302,0.865,0,0.21,0.466,69.125,1996-01-01,1950s
40fD7ct05FvQHLdQTgJelG,Splish Splash,58,album,131719,0.645,0.943,-1.526,0.0393,0.385,0,0.37,0.965,147.768,1958,1950s
2ZNTPtYmAhN9vCwnAgqKn1,"Shout, Pts. 1 & 2",58,album,268560,0.489,0.866,-7.433,0.0933,0.753,0,0.876,0.416,138.63,1959-08-21,1950s
62eAoNfrrS84177LOzJMQx,Papa Loves Mambo,58,album,162106,0.674,0.498,-10.07,0.13,0.512,2.05e-6,0.404,0.747,81.075,1975-09-30,1950s
7ItZM6DMZE2m1X7yIaRxjq,C’Mon Everybody,58,album,118226,0.627,0.7,-9.657,0.0522,0.121,0.0111,0.188,0.856,175.33,1960-05-01,1950s
2OARIMw1hpehr86Iwmv04c,Peggy Sue,57,album,150960,0.676,0.424,-8.132,0.0329,0.947,4.94e-4,0.119,0.493,148.373,1958,1950s
1KLpjQFgubHI3GkAICCNH3,Dream Lover,57,compilation,150706,0.526,0.774,-1.692,0.0459,0.715,0,0.437,0.715,131.715,2004-11-23,1950s
7ycFNferNuk6wAjBa0vWvl,Little Darlin',57,compilation,129333,0.631,0.587,-11.402,0.042,0.536,0.29,0.333,0.664,152.851,1996-08-20,1950s
4cRfSR0QxDlXRHTKyEOu93,"Come On, Let's Go",57,album,124586,0.616,0.724,-8.101,0.042,0.788,3.16e-6,0.128,0.809,81.402,1959,1950s
4ZfQwNx3FlCN07cnUvekh3,Ain't That A Shame,57,album,152200,0.486,0.501,-8.57,0.0326,0.767,7.6e-5,0.0679,0.942,122.894,1959-01-01,1950s
0DICNd5XQ1og9UeYzxoNFV,Baby (You've Got What It Takes),57,album,165760,0.67,0.596,-9.347,0.0627,0.852,0.00203,0.653,0.813,133.396,1960-07-05,1950s
2HyPrPSANTIPkR6CfiytwY,Dream a Little Dream of Me (with Paul Weston & His Music From Hollywood),57,album,223373,0.386,0.125,-17.695,0.0394,0.921,6.42e-6,0.0919,0.254,147.721,1957-11-11,1950s
1CTex49P0iWwzUGsMNjgaV,Strange Fruit,57,album,192866,0.313,0.0437,-22.627,0.0315,0.989,0.148,0.209,0.0625,100.827,1957-01-01,1950s
7DJsL4jyXA39GDiHFQYQ0t,Mess Around,57,album,160226,0.565,0.962,-2.981,0.064,0.437,0,0.056,0.906,148.808,1957-01-01,1950s
2Aq3BiLhITGHe6YSzkzOvi,True Love Ways,57,album,168306,0.278,0.138,-18.739,0.0349,0.799,0.0557,0.209,0.308,83.203,2006-04-18,1950s
07GtDOCxmye5KDWsTSACPk,Chantilly Lace,57,album,145266,0.489,0.806,-6.054,0.0858,0.841,2.96e-5,0.0687,0.944,172.269,1958-01-01,1950s
24lvdbt9pS7DFEjhEWSl49,You Send Me,56,single,163480,0.558,0.311,-9.582,0.0288,0.887,0,0.118,0.415,95.978,2022-02-11,1950s
7G2jAmiYUDZKyk7npVrgX8,Sh-Boom,56,compilation,168893,0.67,0.24,-12.158,0.0697,0.863,0,0.231,0.578,130.205,1996-07-16,1950s
1eqGYJJr2z2GXK1i0hD3BC,Love Letters In The Sand - Single Version,56,compilation,134560,0.571,0.196,-13.216,0.0278,0.811,0,0.142,0.555,88.728,1962-08-01,1950s
7bflxIMDz5mFxhQyYx1CEh,Magic Moments,56,album,159906,0.719,0.257,-14.446,0.0435,0.88,2.61e-6,0.257,0.75,103.829,1993-10-25,1950s
5d6ZRqgbz26Sg4bk1oifQw,Blue Suede Shoes,56,album,134445,0.548,0.673,-7.318,0.0364,0.448,8.53e-5,0.342,0.965,168.891,1957-01-01,1950s
2lmPUdIdzlFH64PWJrw6Zb,It's All In The Game,56,compilation,159040,0.384,0.276,-13.527,0.0295,0.038,0,0.309,0.654,105.181,1994-01-01,1950s
2xKfXRhw5xaUXfevJJspZf,Why Do Fools Fall in Love,56,compilation,139666,0.388,0.532,-8.685,0.102,0.51,3.06e-6,0.0974,0.845,173.586,1989-11-13,1950s
4mQz22nF9cyWqwuErTqc6V,Crazy He Calls Me,56,album,185280,0.483,0.145,-14.423,0.039,0.849,3.5e-6,0.214,0.284,72.863,1958-01-01,1950s
33aYzW5ToRjiFOzkubeJ8H,Rave On,56,album,109960,0.566,0.711,-6.536,0.0335,0.611,6.59e-6,0.417,0.961,159.629,1958,1950s
4uxsv9PjV3Yeyn51RdWvGJ,Misty,56,album,216573,0.216,0.267,-13.561,0.0351,0.876,2.7e-5,0.109,0.218,82.098,1959-08-10,1950s
3SQhmctWreNM0X6Zkm2K5R,Maybellene,56,album,143240,0.756,0.768,-10.701,0.112,0.735,0,0.182,0.783,118.208,1959-07-01,1950s
6bnFjTW3EnMG4BwreDnSHK,Mr. Blue,55,compilation,145133,0.374,0.0889,-17.475,0.0356,0.931,6.88e-6,0.111,0.211,96.677,1993-01-01,1950s
0VE4ayVlGs5DBoqOdgJ0Zv,Donna - Single Version,55,album,150973,0.472,0.225,-12.581,0.0263,0.864,0,0.111,0.29,100.299,1959,1950s
1hFB1obL3dCyIDigkojSTm,Lollipop,55,album,130533,0.65,0.593,-6.374,0.122,0.585,0.00244,0.441,0.825,143.179,2010-04-20,1950s
4YXKKnIZuk7UtXH5oC0ffa,Lucille,55,album,143826,0.676,0.708,-12.115,0.0698,0.592,3.07e-4,0.166,0.919,143.669,1969-01-01,1950s
2k6qpHJsrKCCyvsHv2cPqR,Diana,55,album,140520,0.551,0.576,-8.49,0.0325,0.762,0,0.803,0.919,142.814,1966,1950s
3mKdw0slI6wmnb1FBrvwn2,I Get A Kick Out Of You,55,album,194093,0.395,0.375,-10.966,0.0381,0.555,0,0.576,0.775,178.105,1962-07,1950s
6o5RbQYhmF4yRRw7ZArxGL,Autumn In New York,55,album,224333,0.587,0.098,-15.196,0.0607,0.958,7e-6,0.114,0.288,71.523,1956-01-01,1950s
6zwvB879PJSpTyFcg2wwnL,"The Theme from ""A Summer Place""",55,album,142693,0.326,0.326,-15.144,0.0297,0.591,0.918,0.494,0.87,186.232,1989-06-13,1950s
603N4XGJUTbK760GLCvIIs,Come Softly To Me,55,compilation,144933,0.601,0.095,-18.478,0.0374,0.93,2.85e-4,0.116,0.672,122.975,1993-01-01,1950s
0GVvRmCoiLkhxJvlZy9bLk,In The Still of the Night,55,album,187666,0.43,0.33,-10.621,0.0353,0.876,0,0.105,0.316,108.824,1993,1950s
4ydtQJImyQg6UDFFZBzgxp,Cry Me A River,55,album,150893,0.26,0.205,-16.618,0.0312,0.821,0.00102,0.074,0.313,99.912,1959-02-19,1950s
1ye9IP87nKYZ5YAGaEv9A1,Little Bitty Pretty One,55,album,143053,0.704,0.87,0.844,0.218,0.795,2.45e-6,0.0558,0.932,88.019,1957-11-26,1950s
3P6OwCX7Ofiaaqtvujb6i5,Sixteen Tons,55,album,158306,0.693,0.324,-15.085,0.205,0.796,0,0.246,0.382,144.14,1997-01-01,1950s
760clbeDBWmBsBLbszWuNZ,I'm A Man,54,album,164546,0.513,0.546,-15.672,0.0391,0.333,0,0.17,0.834,85.527,1958-01-01,1950s
1xVOttVNT27FBTD8iHjOfU,It's Only Make Believe,54,album,132026,0.461,0.466,-9.627,0.0598,0.86,2.76e-5,0.135,0.251,128.537,1959-01-01,1950s
4gUDdUr5yK0JGlR49zSRVt,Sea Of Love,54,album,141933,0.449,0.571,-5.848,0.0281,0.786,0,0.385,0.308,127.565,2014-01-01,1950s
07ePHsQ0SopWrnCbNjNC2D,Tears on My Pillow,54,compilation,140533,0.432,0.202,-14.518,0.0283,0.908,0,0.181,0.641,100.082,2005-09-20,1950s
3KSchPNSklO5McIqRH3qYX,I'm Your Hoochie Coochie Man,54,album,238533,0.542,0.588,-9.268,0.0665,0.67,0.158,0.241,0.881,113.948,1977,1950s
5KG2ahk1cONbHvg3dBdTbx,Mr. Lonely,54,compilation,161373,0.245,0.293,-10.361,0.0303,0.817,0,0.177,0.344,168.984,1962,1950s
1Qn5jElT7XqjvVeJ8pYM2w,A Teenager's Romance,54,compilation,140773,0.51,0.484,-6.942,0.038,0.784,0,0.306,0.683,103.356,2000-01-01,1950s
20UjAGdEjVb8DniNXvqHJy,Maybe Baby,54,album,122600,0.607,0.477,-12.904,0.0333,0.708,0,0.253,0.887,136.614,1957-11-27,1950s
4bzvhZFlV9UqQ3EmV2i8s4,Who's Sorry Now,53,album,136626,0.522,0.326,-6.448,0.0273,0.755,2.26e-5,0.36,0.443,87.535,2005-06-14,1950s
4OnqJ1ml4Jgr5AAKNrrYCD,Down in Mexico,53,album,196466,0.614,0.589,-8.667,0.0573,0.7,0,0.069,0.894,111.879,2005-02-08,1950s
7vAw4LLIms6X8ZHcbtoazz,I Wonder Why,53,album,141386,0.506,0.699,-3.834,0.0348,0.569,0,0.158,0.901,103.463,1959-01-01,1950s
5tHFPtV7dT01fxDe2AhKjD,Rip It Up,53,album,141400,0.895,0.636,-6.043,0.06,0.672,3.31e-6,0.0207,0.967,95.922,1957-03,1950s
4BH8EuPAxeFAh1rSWtnGdD,Rags to Riches,53,compilation,168480,0.409,0.435,-9.399,0.0453,0.907,7.17e-6,0.0559,0.567,78.136,2011-11-23,1950s
2gZlblsff9FKnhSIwB2ZsU,I'm Walkin',52,album,126666,0.65,0.89,-8.11,0.0553,0.611,0.056,0.0786,0.972,114.513,1959-01-01,1950s
1ntGJDSakqsaw1KhptKrB5,My Prayer,52,album,167800,0.359,0.272,-8.393,0.0294,0.812,0,0.095,0.254,109.249,1956-09-10,1950s
5ayybTSXNwcarDtxQKqvWX,Poor Little Fool - Remastered,53,album,153933,0.474,0.338,-11.528,0.0299,0.648,0,0.13,0.81,154.596,1958-07-01,1950s
7qoaMWT3eRCKG1RN6dVuOY,Stagger Lee,52,album,144626,0.439,0.638,-6.859,0.0307,0.707,0,0.175,0.781,69.57,1959-01-01,1950s
09hxCc0SgV8u46gWsfeqJA,Rock And Roll Music,52,album,151773,0.529,0.768,-6.201,0.0446,0.418,9.47e-4,0.0655,0.871,165.225,1958-03-01,1950s
2R7uUQ0Dehu80gsOcydQC9,Bo Diddley,52,album,149013,0.809,0.701,-12.484,0.0574,0.176,0,0.184,0.563,105.696,1958-01-01,1950s
6lYeYgSkWh6TZDQy6YZuvG,Just A Gigolo - Remastered,52,compilation,283200,0.525,0.403,-11.987,0.0945,0.597,0,0.0565,0.718,125.187,1991-01-01,1950s
6sAcECONsANle5n0rnP2at,Chances Are (with Ray Conniff & His Orchestra),51,compilation,182440,0.212,0.316,-9.429,0.0314,0.885,0,0.103,0.271,83.597,1958-03-17,1950s
1N131UBLlYAUJNVpHOfEc1,The Book of Love,51,album,138440,0.428,0.594,-12.716,0.379,0.734,0,0.567,0.556,198.67,2006-01-24,1950s
3nUrhP3KuK4R1qdxRk2Kgo,Stupid Cupid,51,album,133746,0.609,0.794,-4.739,0.0389,0.734,6.18e-5,0.0479,0.968,136.036,2005-06-14,1950s
3ZyJfbh2Y9y15f45qY1pDJ,Born Too Late,51,album,139013,0.552,0.284,-10.481,0.0259,0.821,8.15e-6,0.119,0.788,85.077,1958-05-26,1950s
7Gpx2fNJiilvrf9Ss8qbit,Calendar Girl,51,album,159693,0.703,0.649,-7.727,0.0312,0.397,0,0.209,0.862,122.719,1959-06-12,1950s
5VLKQp1YTubqXJ02HnViz5,"Goodnight, Sweetheart, Goodnight",51,album,160280,0.558,0.243,-13.419,0.0459,0.517,0,0.144,0.342,72.871,1953-12-24,1950s
56IQUfsUskt9VHe6YM6kue,Black Coffee,51,album,200440,0.38,0.155,-11.977,0.0311,0.973,1.7e-5,0.0977,0.127,94.23,1955-04-12,1950s
39CdOo5GPGSIdxWDvyyWkr,The Nearness Of You,51,album,342960,0.409,0.105,-17.849,0.0484,0.926,0,0.126,0.239,81.884,1997-05-20,1950s
14bUqUj1EUnQabWeAqnj39,Tequila (Original),51,album,130320,0.532,0.961,-4.056,0.0522,0.0519,0.905,0.0738,0.753,90.647,2000,1950s
4uAalOPic5WOPJF1kANXCt,Since I Don't Have You (Alternative Take),51,album,158840,0.265,0.602,-4.231,0.0319,0.59,2.93e-4,0.299,0.663,70.722,1959-09-26,1950s
18YPNs20cBfgqkY8YCJlOH,You Mean Everything to Me,51,album,157866,0.374,0.429,-7.801,0.0279,0.523,0,0.134,0.679,71.519,1959-06-12,1950s
2NDMLabAjx4oL7ezx2PNxS,You Belong To Me,50,album,193666,0.314,0.139,-15.307,0.0317,0.95,0,0.101,0.182,101.939,2002-01-01,1950s
04bsExZXrwoRXYKKDWlTIU,I Saw The Light,50,album,166000,0.349,0.273,-11.443,0.0325,0.95,6.21e-5,0.146,0.493,204.922,1951-11-09,1950s
0SIzIfR6913S1oqTbyg8YC,Blue Skies,51,album,226360,0.611,0.285,-10.225,0.0682,0.837,0,0.102,0.604,79.463,1959-01-01,1950s
4GWHrdyVTC0AWwuRgoWzE7,Sweet Little Sixteen,50,album,180746,0.507,0.627,-7.838,0.0354,0.575,0,0.198,0.962,175.309,1958-03-01,1950s
3Bh370SaZZ0BPHKKOqvAgy,Love Is Strange,50,album,172640,0.59,0.64,-4.174,0.0287,0.336,7.77e-5,0.0545,0.824,121.84,1957-12-10,1950s
6TYR3IVgIwDK6ydc2EPEQq,Lonely Teardrops,50,album,166213,0.524,0.478,-8.894,0.118,0.406,0,0.74,0.843,137.133,1959,1950s
7DH5dXVuQaqcKf9oTy9oUN,He'll Have to Go,49,album,138640,0.554,0.186,-15.846,0.0379,0.909,0.00144,0.11,0.2,81.181,1997-02-14,1950s
0DXm5n7SBxCED9ssTvrx2J,Buona Sera - Remastered,49,compilation,187200,0.547,0.3,-13.973,0.107,0.777,0,0.0653,0.811,97.793,1991-01-01,1950s
4BMhwvrqMUSm65RRB0RAEa,('Til) I Kissed You,49,album,144533,0.576,0.458,-10.341,0.0442,0.626,0,0.377,0.629,141.567,2022-06-17,1950s
2JoXjemDQe0fSmk26CpfrP,"Shake, Rattle And Roll - Single Version",49,compilation,150466,0.671,0.679,-11.237,0.142,0.159,0,0.158,0.82,166.722,1991-01-01,1950s
2s4B4fUlVIkE4ELgoupjXL,There Goes My Baby,49,compilation,129613,0.241,0.564,-6.544,0.0347,0.591,0,0.704,0.642,77.378,1988,1950s
7paEvsQ08LWCV8Agvo9CWa,Isn't This A Lovely Day?,49,album,377333,0.499,0.0533,-18.771,0.0477,0.929,0,0.0942,0.185,82.97,1997-05-20,1950s
56XoFI6v7kbGNdM8ALYWof,Lonesome Town - 1990 Digital Remaster,49,compilation,135840,0.508,0.0965,-18.283,0.031,0.856,0.012,0.102,0.296,77.907,1990-01-01,1950s
0F76EzCOmno4KJviO7iGNq,"Hey, Good Lookin'",48,album,174293,0.785,0.365,-9.963,0.0377,0.801,0,0.0662,0.913,141.167,1998-09-22,1950s
745H5CctFr12Mo7cqa1BMH,My Girl,78,album,165000,0.572,0.418,-10.738,0.0349,0.635,0,0.0961,0.694,104.566,1965-03-22,1960s
0GVxSbigOiKlGfI30Uw00X,When a Man Loves a Woman,57,album,175693,0.526,0.436,-6.02,0.0232,0.0981,7.69e-6,0.118,0.286,96.903,2018-05-05,1960s
5FKkbyGm42hw1y08l2knlO,(I Can't Get No) Satisfaction - Mono Version,58,compilation,222746,0.731,0.837,-8.673,0.0477,2.87e-4,0.15,0.0978,0.832,135.603,1971-12-20,1960s
2g2GkH3vZHk4lWzBjgQ6nY,(What A) Wonderful World,67,compilation,125440,0.691,0.507,-10.23,0.0343,0.627,0,0.457,0.885,128.518,2000-09-26,1960s
3yrSvpt2l1xhsV9Em88Pul,Brown Eyed Girl,79,album,183306,0.491,0.583,-10.964,0.0376,0.185,0,0.406,0.908,150.566,1967-09,1960s
0FD8KMG4pHp0O9clTpChjp,I Say a Little Prayer,57,compilation,216773,0.59,0.355,-14.051,0.0352,0.48,0,0.0585,0.499,133.03,2017-03-25,1960s
6dGnYIeXmHdcikdzNNDMm2,Here Comes The Sun - Remastered 2009,81,album,185733,0.557,0.54,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,1969-09-26,1960s
